path,label,subset,logit_E,logit_R,logit_D,logit_S
exp/genimage_eval_700_adv_surS/fake/adm/109_adm_181.PNG,0,adm,1.1950633525848389,-0.49428966641426086,2.713989019393921,11.874820709228516
exp/genimage_eval_700_adv_surS/fake/adm/111_adm_134.PNG,0,adm,-6.7756242752075195,2.3247971534729004,-0.1924404501914978,12.117815971374512
exp/genimage_eval_700_adv_surS/fake/adm/114_adm_109.PNG,0,adm,2.6039412021636963,7.439556121826172,5.445352077484131,11.326434135437012
exp/genimage_eval_700_adv_surS/fake/adm/119_adm_99.PNG,0,adm,14.391490936279297,7.940070152282715,6.208639144897461,11.880865097045898
exp/genimage_eval_700_adv_surS/fake/adm/142_adm_56.PNG,0,adm,-4.5008320808410645,5.889802932739258,6.401482582092285,12.189410209655762
exp/genimage_eval_700_adv_surS/fake/adm/168_adm_161.PNG,0,adm,-4.289166450500488,1.8449510335922241,-3.9826934337615967,12.201573371887207
exp/genimage_eval_700_adv_surS/fake/adm/189_adm_70.PNG,0,adm,-0.1792910248041153,9.206400871276855,4.602599143981934,11.958528518676758
exp/genimage_eval_700_adv_surS/fake/adm/190_adm_80.PNG,0,adm,-2.5292723178863525,1.3028301000595093,-3.891680955886841,12.436983108520508
exp/genimage_eval_700_adv_surS/fake/adm/194_adm_55.PNG,0,adm,-3.942214250564575,0.9634031653404236,-1.0029741525650024,12.245704650878906
exp/genimage_eval_700_adv_surS/fake/adm/197_adm_28.PNG,0,adm,2.662523031234741,4.597885608673096,0.502750039100647,12.337697982788086
exp/genimage_eval_700_adv_surS/fake/adm/199_adm_11.PNG,0,adm,3.4665253162384033,10.243178367614746,6.240355968475342,12.136356353759766
exp/genimage_eval_700_adv_surS/fake/adm/1_adm_180.PNG,0,adm,2.4614663124084473,6.388091564178467,6.645636558532715,12.39345932006836
exp/genimage_eval_700_adv_surS/fake/adm/20_adm_90.PNG,0,adm,-3.840527057647705,5.6460394859313965,2.8331387042999268,12.349410057067871
exp/genimage_eval_700_adv_surS/fake/adm/244_adm_24.PNG,0,adm,3.25087571144104,7.915431022644043,8.065367698669434,12.148138999938965
exp/genimage_eval_700_adv_surS/fake/adm/255_adm_33.PNG,0,adm,0.8624986410140991,2.272981882095337,1.02159583568573,12.140514373779297
exp/genimage_eval_700_adv_surS/fake/adm/256_adm_21.PNG,0,adm,4.552929401397705,7.110997200012207,5.783806800842285,12.181431770324707
exp/genimage_eval_700_adv_surS/fake/adm/265_adm_108.PNG,0,adm,-5.005803108215332,9.053742408752441,5.274902820587158,12.171120643615723
exp/genimage_eval_700_adv_surS/fake/adm/268_adm_86.PNG,0,adm,-0.24100162088871002,5.683008193969727,6.103582859039307,12.269220352172852
exp/genimage_eval_700_adv_surS/fake/adm/273_adm_66.PNG,0,adm,-5.082889080047607,1.8731958866119385,0.29192933440208435,12.294936180114746
exp/genimage_eval_700_adv_surS/fake/adm/278_adm_98.PNG,0,adm,2.7665255069732666,3.5363168716430664,1.432813286781311,11.726774215698242
exp/genimage_eval_700_adv_surS/fake/adm/283_adm_111.PNG,0,adm,2.3768131732940674,5.8500471115112305,2.2358028888702393,12.2508544921875
exp/genimage_eval_700_adv_surS/fake/adm/291_adm_0.PNG,0,adm,4.049638271331787,5.667085647583008,8.395573616027832,12.097334861755371
exp/genimage_eval_700_adv_surS/fake/adm/296_adm_53.PNG,0,adm,3.9432146549224854,8.748024940490723,7.6698994636535645,12.32699203491211
exp/genimage_eval_700_adv_surS/fake/adm/299_adm_42.PNG,0,adm,16.719959259033203,9.658855438232422,7.559544086456299,12.183032035827637
exp/genimage_eval_700_adv_surS/fake/adm/312_adm_70.PNG,0,adm,-1.6364266872406006,5.953763484954834,4.785459995269775,12.301658630371094
exp/genimage_eval_700_adv_surS/fake/adm/324_adm_175.PNG,0,adm,0.44819188117980957,2.8473598957061768,3.9355738162994385,12.131420135498047
exp/genimage_eval_700_adv_surS/fake/adm/335_adm_69.PNG,0,adm,5.0183024406433105,6.201117515563965,2.258216142654419,11.677705764770508
exp/genimage_eval_700_adv_surS/fake/adm/342_adm_131.PNG,0,adm,11.462079048156738,9.996333122253418,8.456074714660645,12.021900177001953
exp/genimage_eval_700_adv_surS/fake/adm/345_adm_111.PNG,0,adm,5.969175338745117,4.721946716308594,8.847770690917969,12.125298500061035
exp/genimage_eval_700_adv_surS/fake/adm/350_adm_155.PNG,0,adm,-8.037989616394043,3.140920400619507,-1.729945421218872,12.275863647460938
exp/genimage_eval_700_adv_surS/fake/adm/385_adm_145.PNG,0,adm,11.773079872131348,10.200103759765625,9.017436981201172,11.667567253112793
exp/genimage_eval_700_adv_surS/fake/adm/389_adm_70.PNG,0,adm,-2.2941012382507324,5.24894380569458,2.975911855697632,12.10899543762207
exp/genimage_eval_700_adv_surS/fake/adm/39_adm_11.PNG,0,adm,7.338581085205078,9.100018501281738,7.49961519241333,12.022404670715332
exp/genimage_eval_700_adv_surS/fake/adm/415_adm_57.PNG,0,adm,3.6571667194366455,8.111990928649902,5.684322357177734,12.011372566223145
exp/genimage_eval_700_adv_surS/fake/adm/416_adm_45.PNG,0,adm,-4.120030403137207,5.944594383239746,1.7103219032287598,12.105070114135742
exp/genimage_eval_700_adv_surS/fake/adm/417_adm_30.PNG,0,adm,5.356072902679443,7.194026947021484,5.696663856506348,12.259881973266602
exp/genimage_eval_700_adv_surS/fake/adm/41_adm_114.PNG,0,adm,2.940960168838501,4.302781105041504,3.704862356185913,12.341839790344238
exp/genimage_eval_700_adv_surS/fake/adm/436_adm_51.PNG,0,adm,5.717706203460693,9.982604026794434,7.871112823486328,12.223506927490234
exp/genimage_eval_700_adv_surS/fake/adm/449_adm_191.PNG,0,adm,5.083311557769775,6.683961391448975,2.6672041416168213,12.174493789672852
exp/genimage_eval_700_adv_surS/fake/adm/474_adm_66.PNG,0,adm,3.4054062366485596,3.1952154636383057,1.4774131774902344,11.826042175292969
exp/genimage_eval_700_adv_surS/fake/adm/499_adm_110.PNG,0,adm,-4.258558750152588,6.624689102172852,2.801511526107788,12.371713638305664
exp/genimage_eval_700_adv_surS/fake/adm/514_adm_10.PNG,0,adm,2.028677225112915,10.112332344055176,7.27163028717041,12.125775337219238
exp/genimage_eval_700_adv_surS/fake/adm/522_adm_3.PNG,0,adm,1.411383032798767,5.189188003540039,1.9097857475280762,12.042257308959961
exp/genimage_eval_700_adv_surS/fake/adm/539_adm_78.PNG,0,adm,-1.7625732421875,1.4575176239013672,1.2421133518218994,11.867120742797852
exp/genimage_eval_700_adv_surS/fake/adm/546_adm_59.PNG,0,adm,-1.3956905603408813,2.866856098175049,2.939420461654663,10.820695877075195
exp/genimage_eval_700_adv_surS/fake/adm/551_adm_3.PNG,0,adm,-3.4160001277923584,5.485105037689209,-0.7848660945892334,12.233997344970703
exp/genimage_eval_700_adv_surS/fake/adm/559_adm_41.PNG,0,adm,2.400221347808838,7.308667182922363,2.0773043632507324,11.999374389648438
exp/genimage_eval_700_adv_surS/fake/adm/568_adm_110.PNG,0,adm,3.8425323963165283,8.360507011413574,7.141525745391846,12.1987886428833
exp/genimage_eval_700_adv_surS/fake/adm/575_adm_50.PNG,0,adm,4.028979778289795,12.767605781555176,8.916671752929688,11.513059616088867
exp/genimage_eval_700_adv_surS/fake/adm/577_adm_191.PNG,0,adm,-9.595061302185059,3.64298939704895,-2.9017438888549805,12.25074577331543
