path,label,subset,logit_E,logit_R,logit_D,logit_S
exp/genimage_eval_700_adv_surR/fake/adm/109_adm_181.PNG,0,adm,2.6255221366882324,61.70411682128906,3.2240114212036133,6.554821968078613
exp/genimage_eval_700_adv_surR/fake/adm/111_adm_134.PNG,0,adm,4.664618968963623,68.26049041748047,-0.5397070050239563,8.97170352935791
exp/genimage_eval_700_adv_surR/fake/adm/114_adm_109.PNG,0,adm,2.021433115005493,60.90923309326172,6.992476463317871,2.8041512966156006
exp/genimage_eval_700_adv_surR/fake/adm/119_adm_99.PNG,0,adm,28.19208335876465,58.87681579589844,7.010659217834473,7.689482688903809
exp/genimage_eval_700_adv_surR/fake/adm/142_adm_56.PNG,0,adm,5.969567775726318,73.79288482666016,5.710329532623291,7.23205041885376
exp/genimage_eval_700_adv_surR/fake/adm/168_adm_161.PNG,0,adm,9.660505294799805,85.21857452392578,-1.6284183263778687,2.913519859313965
exp/genimage_eval_700_adv_surR/fake/adm/189_adm_70.PNG,0,adm,2.4025661945343018,66.75484466552734,5.793623924255371,5.033752918243408
exp/genimage_eval_700_adv_surR/fake/adm/190_adm_80.PNG,0,adm,7.912836074829102,79.03463745117188,-3.224724292755127,4.218909740447998
exp/genimage_eval_700_adv_surR/fake/adm/194_adm_55.PNG,0,adm,-1.776592493057251,77.09171295166016,0.027049344033002853,6.190544605255127
exp/genimage_eval_700_adv_surR/fake/adm/197_adm_28.PNG,0,adm,25.20057487487793,81.28240203857422,3.0960662364959717,7.759543418884277
exp/genimage_eval_700_adv_surR/fake/adm/199_adm_11.PNG,0,adm,5.4222235679626465,75.49615478515625,5.2752227783203125,6.797379016876221
exp/genimage_eval_700_adv_surR/fake/adm/1_adm_180.PNG,0,adm,13.342118263244629,79.18636322021484,5.603580474853516,8.471309661865234
exp/genimage_eval_700_adv_surR/fake/adm/20_adm_90.PNG,0,adm,7.320065498352051,74.49083709716797,4.794955253601074,5.259098529815674
exp/genimage_eval_700_adv_surR/fake/adm/244_adm_24.PNG,0,adm,15.901078224182129,78.30413055419922,7.533811092376709,6.443443775177002
exp/genimage_eval_700_adv_surR/fake/adm/255_adm_33.PNG,0,adm,4.377039909362793,76.1563720703125,0.5024359226226807,7.467978000640869
exp/genimage_eval_700_adv_surR/fake/adm/256_adm_21.PNG,0,adm,6.936213970184326,72.28272247314453,5.733369827270508,3.0098180770874023
exp/genimage_eval_700_adv_surR/fake/adm/265_adm_108.PNG,0,adm,3.3131844997406006,77.89049530029297,4.7122673988342285,6.258805751800537
exp/genimage_eval_700_adv_surR/fake/adm/268_adm_86.PNG,0,adm,7.420865535736084,73.5526351928711,6.881262302398682,6.329126834869385
exp/genimage_eval_700_adv_surR/fake/adm/273_adm_66.PNG,0,adm,3.419867992401123,71.4841537475586,1.8469769954681396,3.581880569458008
exp/genimage_eval_700_adv_surR/fake/adm/278_adm_98.PNG,0,adm,3.822303295135498,64.77820587158203,1.6049364805221558,6.193699359893799
exp/genimage_eval_700_adv_surR/fake/adm/283_adm_111.PNG,0,adm,9.596678733825684,76.8379898071289,2.707718849182129,6.82195520401001
exp/genimage_eval_700_adv_surR/fake/adm/291_adm_0.PNG,0,adm,5.334322452545166,73.91053009033203,8.623435020446777,5.937899112701416
exp/genimage_eval_700_adv_surR/fake/adm/296_adm_53.PNG,0,adm,8.05595874786377,74.35315704345703,6.614628791809082,5.8700032234191895
exp/genimage_eval_700_adv_surR/fake/adm/299_adm_42.PNG,0,adm,31.20244026184082,75.37240600585938,7.728564739227295,7.324941158294678
exp/genimage_eval_700_adv_surR/fake/adm/312_adm_70.PNG,0,adm,12.675254821777344,75.61138916015625,4.229166507720947,7.5774383544921875
exp/genimage_eval_700_adv_surR/fake/adm/324_adm_175.PNG,0,adm,6.132842063903809,64.28333282470703,4.415029525756836,7.094780921936035
exp/genimage_eval_700_adv_surR/fake/adm/335_adm_69.PNG,0,adm,5.449549198150635,65.21842193603516,3.1991021633148193,7.083545684814453
exp/genimage_eval_700_adv_surR/fake/adm/342_adm_131.PNG,0,adm,9.967835426330566,67.90237426757812,8.644265174865723,7.7358784675598145
